graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_450_50513_0,450,50513,175,"{(189, 265), (189, 274), (189, 338), (189, 402), (171, 189), (189, 356), (10, 189), (189, 420), (65, 189), (76, 189), (189, 374), (63, 189), (189, 203), (189, 267), (133, 189), (189, 340), (189, 285), (189, 404), (189, 294), (148, 189), (189, 303), (189, 431), (189, 196), (95, 189), (189, 260), (172, 189), (189, 324), (189, 269), (189, 214), (189, 278), (189, 397), (189, 223), (189, 342), (189, 287), (189, 232), (189, 296), (189, 415), (108, 189), (46, 189), (57, 189), (189, 317), (72, 189), (189, 262), (189, 326), (189, 390), (4, 189), (125, 189), (180, 189), (189, 408), (85, 189), (151, 189), (140, 189), (189, 246), (189, 200), (189, 383), (87, 189), (189, 447), (142, 189), (189, 392), (189, 218), (36, 189), (189, 346), (102, 189), (49, 189), (38, 189), (104, 189), (159, 189), (189, 202), (189, 440), (189, 266), (189, 211), (189, 449), (189, 275), (174, 189), (189, 394), (119, 189), (189, 284), (189, 412), (11, 189), (66, 189), (121, 189), (189, 241), (176, 189), (189, 250), (189, 314), (189, 259), (189, 378), (189, 204), (189, 442), (189, 387), (189, 332), (189, 396), (189, 405), (28, 189), (83, 189), (94, 189), (160, 189), (149, 189), (189, 234), (43, 189), (189, 362), (164, 189), (189, 371), (189, 261), (189, 325), (189, 444), (189, 334), (45, 189), (34, 189), (111, 189), (56, 189), (177, 189), (5, 189), (126, 189), (189, 227), (189, 236), (189, 355), (189, 245), (189, 364), (189, 190), (189, 373), (189, 199), (189, 318), (7, 189), (139, 189), (189, 446), (117, 189), (143, 189), (130, 189), (189, 357), (189, 421), (35, 189), (189, 366), (24, 189), (79, 189), (156, 189), (189, 430), (90, 189), (145, 189), (39, 189), (189, 329), (189, 448), (158, 189), (189, 222), (189, 350), (189, 414), (162, 189), (189, 359), (189, 249), (122, 189), (189, 322), (54, 189), (14, 189), (189, 215), (80, 189), (189, 352), (189, 416), (189, 251), (189, 370), (189, 434), (82, 189), (189, 379), (137, 189), (189, 208), (189, 272), (189, 281), (189, 244), (154, 189), (165, 189), (189, 308), (189, 372), (189, 427), (189, 436), (48, 189), (169, 189)}",175,172900,0.5593152046203613
Graph_450_50513_1,450,50513,195,"{(243, 300), (243, 364), (243, 309), (243, 373), (243, 318), (75, 243), (243, 382), (243, 391), (13, 243), (11, 243), (24, 243), (90, 243), (243, 400), (156, 243), (243, 336), (39, 243), (243, 293), (243, 366), (243, 311), (213, 243), (243, 256), (243, 375), (52, 243), (41, 243), (96, 243), (243, 265), (118, 243), (243, 329), (175, 243), (241, 243), (243, 359), (3, 243), (80, 243), (69, 243), (124, 243), (135, 243), (190, 243), (243, 432), (243, 423), (243, 322), (243, 441), (243, 386), (243, 331), (31, 243), (7, 243), (141, 243), (231, 243), (218, 243), (243, 416), (243, 434), (205, 243), (243, 443), (9, 243), (99, 243), (154, 243), (209, 243), (48, 243), (243, 345), (243, 290), (243, 354), (243, 299), (243, 418), (243, 363), (243, 427), (243, 372), (37, 243), (171, 243), (182, 243), (226, 243), (10, 243), (76, 243), (65, 243), (243, 274), (243, 338), (243, 347), (89, 243), (78, 243), (243, 246), (144, 243), (243, 365), (243, 301), (243, 429), (243, 438), (214, 243), (201, 243), (243, 276), (29, 243), (16, 243), (243, 404), (150, 243), (161, 243), (243, 294), (243, 413), (243, 358), (55, 243), (243, 422), (163, 243), (57, 243), (68, 243), (123, 243), (46, 243), (178, 243), (233, 243), (6, 243), (243, 287), (243, 415), (243, 360), (243, 424), (70, 243), (243, 433), (191, 243), (8, 243), (30, 243), (85, 243), (19, 243), (151, 243), (129, 243), (195, 243), (243, 280), (243, 289), (243, 408), (243, 353), (63, 243), (153, 243), (91, 243), (157, 243), (212, 243), (243, 255), (243, 319), (243, 392), (49, 243), (38, 243), (243, 282), (243, 401), (170, 243), (243, 346), (236, 243), (225, 243), (53, 243), (119, 243), (243, 419), (185, 243), (174, 243), (243, 312), (243, 257), (243, 385), (132, 243), (198, 243), (243, 449), (187, 243), (121, 243), (176, 243), (243, 339), (15, 243), (81, 243), (243, 284), (26, 243), (243, 421), (134, 243), (94, 243), (83, 243), (215, 243), (243, 259), (243, 378), (243, 442), (43, 243), (164, 243), (243, 332), (243, 277), (243, 396), (243, 341), (243, 350), (243, 414), (56, 243), (21, 243), (100, 243), (166, 243), (177, 243), (232, 243), (5, 243), (60, 243), (243, 435), (243, 261), (243, 380), (243, 325), (243, 444), (243, 270), (243, 389), (243, 334), (113, 243), (243, 398), (179, 243), (234, 243), (73, 243), (117, 243)}",195,194610,0.6207420825958252
Graph_450_75769_0,450,75769,306,"{(96, 104), (96, 223), (79, 96), (25, 96), (96, 287), (96, 232), (96, 113), (96, 351), (96, 296), (96, 122), (96, 193), (96, 360), (96, 186), (64, 96), (96, 424), (53, 96), (96, 369), (96, 195), (96, 305), (11, 96), (96, 259), (96, 323), (96, 442), (96, 387), (66, 96), (42, 96), (96, 97), (96, 216), (96, 161), (96, 106), (15, 96), (2, 96), (96, 170), (96, 234), (96, 353), (96, 179), (96, 298), (96, 417), (96, 243), (96, 362), (96, 426), (96, 252), (96, 371), (96, 316), (96, 435), (96, 380), (96, 444), (4, 96), (83, 96), (94, 96), (96, 389), (96, 145), (96, 154), (43, 96), (8, 96), (96, 218), (96, 99), (96, 163), (96, 346), (67, 96), (96, 410), (96, 117), (96, 181), (96, 419), (96, 245), (96, 309), (96, 254), (34, 96), (45, 96), (96, 373), (96, 382), (96, 446), (5, 96), (60, 96), (96, 147), (96, 211), (96, 156), (96, 339), (96, 165), (96, 284), (96, 110), (96, 403), (96, 348), (96, 174), (96, 293), (96, 412), (96, 119), (96, 238), (62, 96), (96, 302), (38, 96), (96, 247), (96, 421), (96, 366), (96, 311), (96, 357), (73, 96), (96, 375), (77, 96), (96, 140), (96, 204), (75, 96), (96, 268), (96, 213), (96, 277), (96, 103), (35, 96), (96, 167), (90, 96), (96, 341), (96, 405), (0, 96), (96, 176), (96, 112), (24, 96), (96, 240), (96, 359), (96, 231), (96, 295), (96, 368), (96, 432), (96, 133), (92, 96), (96, 142), (96, 206), (41, 96), (17, 96), (96, 270), (96, 215), (96, 334), (96, 160), (96, 279), (96, 105), (96, 398), (96, 343), (96, 169), (96, 233), (96, 352), (96, 416), (96, 425), (96, 434), (96, 126), (96, 190), (14, 96), (96, 135), (80, 96), (58, 96), (69, 96), (96, 263), (96, 327), (96, 153), (96, 391), (96, 217), (96, 98), (96, 336), (96, 400), (96, 226), (96, 290), (82, 96), (71, 96), (96, 299), (96, 418), (96, 363), (7, 96), (18, 96), (96, 128), (96, 256), (96, 320), (96, 146), (96, 265), (96, 329), (96, 448), (96, 274), (96, 393), (96, 219), (9, 96), (88, 96), (96, 164), (96, 402), (96, 228), (96, 347), (96, 292), (96, 411), (96, 356), (13, 96), (96, 420), (96, 121), (96, 130), (96, 313), (96, 139), (96, 258), (96, 203), (50, 96), (96, 441), (96, 267), (96, 386), (61, 96), (96, 331), (96, 148), (96, 177), (96, 276), (96, 221), (76, 96), (65, 96), (96, 123), (96, 242), (96, 187), (96, 306), (96, 132), (96, 251), (96, 370), (78, 96), (96, 315), (89, 96), (96, 260), (96, 379), (54, 96), (27, 96), (96, 443), (93, 96), (96, 388), (96, 269), (96, 214), (3, 96), (96, 278), (96, 397), (96, 406), (96, 107), (96, 171), (40, 96), (16, 96), (96, 235), (84, 96), (95, 96), (96, 244), (96, 189), (96, 134), (96, 253), (96, 372), (96, 198), (96, 317), (96, 436), (96, 143), (96, 381), (96, 207), (96, 326), (96, 262), (96, 271), (96, 445), (96, 335), (96, 399), (96, 344), (96, 100), (33, 96), (57, 96), (68, 96), (46, 96), (96, 109), (96, 173), (96, 118), (72, 96), (96, 237), (96, 301), (96, 246), (96, 365), (96, 310), (96, 429), (96, 136), (96, 374), (70, 96), (96, 200), (96, 438), (96, 264), (96, 255), (96, 209), (96, 447), (96, 392), (30, 96), (74, 96), (85, 96), (96, 401), (96, 102), (96, 166), (96, 111), (96, 230), (96, 175), (96, 358), (87, 96), (96, 422), (96, 248), (96, 367), (96, 303), (96, 312), (96, 431), (96, 257), (96, 376), (96, 202), (36, 96), (96, 440), (96, 266), (96, 385), (47, 96), (96, 330), (96, 321), (96, 394), (51, 96)}",306,322371,1.4685184955596924
Graph_450_75769_1,450,75769,309,"{(201, 386), (201, 395), (201, 413), (191, 201), (180, 201), (85, 201), (74, 201), (201, 251), (201, 260), (201, 269), (153, 201), (201, 287), (47, 201), (36, 201), (181, 201), (201, 381), (115, 201), (104, 201), (201, 390), (201, 399), (201, 408), (201, 246), (201, 255), (201, 282), (134, 201), (28, 201), (17, 201), (201, 367), (201, 376), (201, 385), (201, 394), (201, 232), (126, 201), (201, 250), (201, 259), (201, 268), (183, 201), (194, 201), (77, 201), (201, 353), (9, 201), (201, 371), (201, 380), (145, 201), (156, 201), (201, 389), (201, 227), (201, 245), (107, 201), (118, 201), (201, 348), (80, 201), (201, 357), (201, 366), (201, 375), (201, 384), (201, 213), (20, 201), (201, 231), (201, 249), (99, 201), (88, 201), (201, 334), (201, 343), (50, 201), (201, 361), (201, 370), (201, 208), (201, 217), (23, 201), (201, 226), (201, 235), (148, 201), (201, 329), (201, 338), (201, 347), (110, 201), (201, 356), (201, 365), (42, 201), (201, 203), (201, 230), (4, 201), (151, 201), (129, 201), (201, 315), (201, 333), (201, 342), (201, 351), (91, 201), (201, 445), (170, 201), (159, 201), (201, 216), (53, 201), (64, 201), (201, 310), (121, 201), (132, 201), (26, 201), (201, 328), (201, 337), (201, 346), (83, 201), (94, 201), (201, 202), (201, 440), (201, 211), (201, 449), (45, 201), (190, 201), (201, 305), (201, 314), (201, 323), (18, 201), (143, 201), (75, 201), (201, 435), (201, 444), (200, 201), (37, 201), (201, 300), (201, 309), (201, 318), (201, 421), (201, 430), (201, 439), (201, 448), (192, 201), (86, 201), (201, 277), (201, 313), (165, 201), (48, 201), (193, 201), (201, 398), (201, 407), (105, 201), (201, 425), (10, 201), (201, 272), (184, 201), (201, 281), (89, 201), (67, 201), (201, 290), (78, 201), (201, 299), (146, 201), (40, 201), (201, 393), (201, 402), (201, 411), (201, 420), (108, 201), (201, 258), (201, 276), (201, 294), (59, 201), (201, 379), (201, 388), (21, 201), (201, 397), (201, 406), (157, 201), (201, 253), (201, 262), (201, 271), (201, 280), (119, 201), (187, 201), (198, 201), (201, 383), (201, 392), (201, 401), (201, 410), (149, 201), (201, 239), (138, 201), (201, 248), (43, 201), (32, 201), (201, 257), (201, 266), (201, 275), (111, 201), (201, 369), (201, 378), (179, 201), (73, 201), (201, 396), (201, 225), (130, 201), (201, 252), (35, 201), (201, 261), (24, 201), (13, 201), (92, 201), (201, 355), (201, 373), (201, 382), (122, 201), (201, 391), (201, 220), (201, 229), (201, 238), (201, 256), (16, 201), (152, 201), (201, 341), (141, 201), (201, 350), (201, 359), (103, 201), (201, 206), (201, 215), (201, 224), (201, 233), (201, 242), (171, 201), (65, 201), (201, 345), (201, 354), (106, 201), (95, 201), (84, 201), (201, 228), (201, 237), (163, 201), (46, 201), (57, 201), (68, 201), (201, 331), (201, 340), (125, 201), (19, 201), (201, 205), (201, 214), (87, 201), (112, 201), (201, 308), (38, 201), (49, 201), (201, 335), (201, 344), (174, 201), (0, 201), (11, 201), (201, 447), (147, 201), (201, 303), (201, 312), (98, 201), (201, 321), (201, 339), (155, 201), (177, 201), (60, 201), (201, 424), (201, 433), (201, 204), (117, 201), (139, 201), (22, 201), (201, 289), (201, 307), (196, 201), (101, 201), (79, 201), (90, 201), (201, 325), (158, 201), (201, 419), (41, 201), (186, 201), (197, 201), (201, 437), (120, 201), (3, 201), (14, 201), (201, 302), (71, 201), (82, 201), (201, 405), (201, 423), (44, 201), (201, 441), (169, 201), (201, 270), (201, 279), (201, 288), (201, 297), (201, 306), (131, 201), (63, 201), (201, 400), (199, 201), (188, 201), (201, 418), (201, 427), (201, 436), (25, 201), (172, 201), (150, 201), (161, 201), (201, 283), (55, 201), (123, 201)}",309,325995,1.493922472000122
Graph_450_101025_0,450,101025,449,"{(0, 158), (0, 396), (0, 405), (0, 414), (0, 5), (0, 243), (0, 14), (0, 252), (0, 23), (0, 261), (0, 270), (0, 279), (0, 108), (0, 117), (0, 126), (0, 364), (0, 135), (0, 373), (0, 144), (0, 382), (0, 391), (0, 400), (0, 229), (0, 238), (0, 9), (0, 247), (0, 256), (0, 265), (0, 94), (0, 103), (0, 112), (0, 121), (0, 359), (0, 130), (0, 368), (0, 377), (0, 386), (0, 395), (0, 224), (0, 233), (0, 242), (0, 251), (0, 260), (0, 89), (0, 98), (0, 107), (0, 345), (0, 116), (0, 354), (0, 125), (0, 363), (0, 372), (0, 381), (0, 210), (0, 219), (0, 228), (0, 237), (0, 246), (0, 75), (0, 84), (0, 93), (0, 102), (0, 340), (0, 111), (0, 349), (0, 358), (0, 367), (0, 376), (0, 205), (0, 214), (0, 223), (0, 232), (0, 241), (0, 70), (0, 79), (0, 88), (0, 326), (0, 97), (0, 335), (0, 106), (0, 344), (0, 353), (0, 362), (0, 191), (0, 200), (0, 209), (0, 218), (0, 227), (0, 56), (0, 65), (0, 74), (0, 83), (0, 321), (0, 92), (0, 330), (0, 339), (0, 348), (0, 357), (0, 186), (0, 195), (0, 204), (0, 442), (0, 213), (0, 222), (0, 51), (0, 60), (0, 69), (0, 307), (0, 78), (0, 316), (0, 87), (0, 325), (0, 334), (0, 343), (0, 172), (0, 181), (0, 190), (0, 199), (0, 437), (0, 208), (0, 446), (0, 37), (0, 46), (0, 55), (0, 64), (0, 302), (0, 73), (0, 311), (0, 320), (0, 329), (0, 338), (0, 167), (0, 176), (0, 185), (0, 423), (0, 194), (0, 432), (0, 203), (0, 441), (0, 32), (0, 41), (0, 50), (0, 288), (0, 59), (0, 297), (0, 68), (0, 306), (0, 315), (0, 324), (0, 153), (0, 162), (0, 171), (0, 409), (0, 180), (0, 418), (0, 189), (0, 427), (0, 436), (0, 445), (0, 18), (0, 27), (0, 36), (0, 274), (0, 45), (0, 283), (0, 54), (0, 292), (0, 301), (0, 310), (0, 139), (0, 148), (0, 157), (0, 166), (0, 404), (0, 175), (0, 413), (0, 422), (0, 4), (0, 431), (0, 13), (0, 440), (0, 22), (0, 31), (0, 269), (0, 40), (0, 278), (0, 287), (0, 296), (0, 305), (0, 134), (0, 143), (0, 152), (0, 390), (0, 161), (0, 399), (0, 170), (0, 408), (0, 417), (0, 426), (0, 8), (0, 17), (0, 255), (0, 26), (0, 264), (0, 35), (0, 273), (0, 282), (0, 291), (0, 120), (0, 129), (0, 138), (0, 147), (0, 385), (0, 156), (0, 394), (0, 403), (0, 412), (0, 421), (0, 3), (0, 12), (0, 250), (0, 21), (0, 259), (0, 268), (0, 277), (0, 286), (0, 115), (0, 124), (0, 133), (0, 371), (0, 142), (0, 380), (0, 151), (0, 389), (0, 398), (0, 407), (0, 236), (0, 7), (0, 245), (0, 16), (0, 254), (0, 263), (0, 272), (0, 101), (0, 110), (0, 119), (0, 128), (0, 366), (0, 137), (0, 375), (0, 384), (0, 393), (0, 402), (0, 231), (0, 2), (0, 240), (0, 249), (0, 258), (0, 267), (0, 96), (0, 105), (0, 114), (0, 352), (0, 123), (0, 361), (0, 132), (0, 370), (0, 379), (0, 388), (0, 217), (0, 226), (0, 235), (0, 244), (0, 253), (0, 82), (0, 91), (0, 100), (0, 109), (0, 347), (0, 118), (0, 356), (0, 365), (0, 374), (0, 383), (0, 212), (0, 221), (0, 230), (0, 239), (0, 248), (0, 77), (0, 86), (0, 95), (0, 333), (0, 104), (0, 342), (0, 113), (0, 351), (0, 360), (0, 369), (0, 198), (0, 207), (0, 216), (0, 225), (0, 234), (0, 63), (0, 72), (0, 81), (0, 319), (0, 90), (0, 328), (0, 99), (0, 337), (0, 346), (0, 355), (0, 184), (0, 193), (0, 202), (0, 211), (0, 449), (0, 220), (0, 49), (0, 58), (0, 67), (0, 76), (0, 314), (0, 85), (0, 323), (0, 332), (0, 341), (0, 350), (0, 179), (0, 188), (0, 197), (0, 435), (0, 206), (0, 444), (0, 215), (0, 44), (0, 53), (0, 62), (0, 300), (0, 71), (0, 309), (0, 80), (0, 318), (0, 327), (0, 336), (0, 165), (0, 174), (0, 183), (0, 192), (0, 430), (0, 201), (0, 439), (0, 448), (0, 30), (0, 39), (0, 48), (0, 57), (0, 295), (0, 66), (0, 304), (0, 313), (0, 322), (0, 331), (0, 160), (0, 169), (0, 178), (0, 416), (0, 187), (0, 425), (0, 196), (0, 434), (0, 443), (0, 25), (0, 34), (0, 43), (0, 281), (0, 52), (0, 290), (0, 61), (0, 299), (0, 308), (0, 317), (0, 146), (0, 155), (0, 164), (0, 173), (0, 411), (0, 182), (0, 420), (0, 429), (0, 438), (0, 11), (0, 20), (0, 447), (0, 29), (0, 38), (0, 276), (0, 47), (0, 285), (0, 294), (0, 303), (0, 312), (0, 141), (0, 150), (0, 159), (0, 397), (0, 168), (0, 406), (0, 177), (0, 415), (0, 424), (0, 6), (0, 433), (0, 15), (0, 24), (0, 262), (0, 33), (0, 271), (0, 42), (0, 280), (0, 289), (0, 298), (0, 127), (0, 136), (0, 145), (0, 154), (0, 392), (0, 163), (0, 401), (0, 410), (0, 419), (0, 428), (0, 1), (0, 10), (0, 19), (0, 257), (0, 28), (0, 266), (0, 275), (0, 284), (0, 293), (0, 122), (0, 131), (0, 140), (0, 378), (0, 149), (0, 387)}",449,505125,2.839229106903076
Graph_450_101025_1,450,101025,449,"{(0, 158), (0, 396), (0, 405), (0, 414), (0, 5), (0, 243), (0, 14), (0, 252), (0, 23), (0, 261), (0, 270), (0, 279), (0, 108), (0, 117), (0, 126), (0, 364), (0, 135), (0, 373), (0, 144), (0, 382), (0, 391), (0, 400), (0, 229), (0, 238), (0, 9), (0, 247), (0, 256), (0, 265), (0, 94), (0, 103), (0, 112), (0, 121), (0, 359), (0, 130), (0, 368), (0, 377), (0, 386), (0, 395), (0, 224), (0, 233), (0, 242), (0, 251), (0, 260), (0, 89), (0, 98), (0, 107), (0, 345), (0, 116), (0, 354), (0, 125), (0, 363), (0, 372), (0, 381), (0, 210), (0, 219), (0, 228), (0, 237), (0, 246), (0, 75), (0, 84), (0, 93), (0, 102), (0, 340), (0, 111), (0, 349), (0, 358), (0, 367), (0, 376), (0, 205), (0, 214), (0, 223), (0, 232), (0, 241), (0, 70), (0, 79), (0, 88), (0, 326), (0, 97), (0, 335), (0, 106), (0, 344), (0, 353), (0, 362), (0, 191), (0, 200), (0, 209), (0, 218), (0, 227), (0, 56), (0, 65), (0, 74), (0, 83), (0, 321), (0, 92), (0, 330), (0, 339), (0, 348), (0, 357), (0, 186), (0, 195), (0, 204), (0, 442), (0, 213), (0, 222), (0, 51), (0, 60), (0, 69), (0, 307), (0, 78), (0, 316), (0, 87), (0, 325), (0, 334), (0, 343), (0, 172), (0, 181), (0, 190), (0, 199), (0, 437), (0, 208), (0, 446), (0, 37), (0, 46), (0, 55), (0, 64), (0, 302), (0, 73), (0, 311), (0, 320), (0, 329), (0, 338), (0, 167), (0, 176), (0, 185), (0, 423), (0, 194), (0, 432), (0, 203), (0, 441), (0, 32), (0, 41), (0, 50), (0, 288), (0, 59), (0, 297), (0, 68), (0, 306), (0, 315), (0, 324), (0, 153), (0, 162), (0, 171), (0, 409), (0, 180), (0, 418), (0, 189), (0, 427), (0, 436), (0, 445), (0, 18), (0, 27), (0, 36), (0, 274), (0, 45), (0, 283), (0, 54), (0, 292), (0, 301), (0, 310), (0, 139), (0, 148), (0, 157), (0, 166), (0, 404), (0, 175), (0, 413), (0, 422), (0, 4), (0, 431), (0, 13), (0, 440), (0, 22), (0, 31), (0, 269), (0, 40), (0, 278), (0, 287), (0, 296), (0, 305), (0, 134), (0, 143), (0, 152), (0, 390), (0, 161), (0, 399), (0, 170), (0, 408), (0, 417), (0, 426), (0, 8), (0, 17), (0, 255), (0, 26), (0, 264), (0, 35), (0, 273), (0, 282), (0, 291), (0, 120), (0, 129), (0, 138), (0, 147), (0, 385), (0, 156), (0, 394), (0, 403), (0, 412), (0, 421), (0, 3), (0, 12), (0, 250), (0, 21), (0, 259), (0, 268), (0, 277), (0, 286), (0, 115), (0, 124), (0, 133), (0, 371), (0, 142), (0, 380), (0, 151), (0, 389), (0, 398), (0, 407), (0, 236), (0, 7), (0, 245), (0, 16), (0, 254), (0, 263), (0, 272), (0, 101), (0, 110), (0, 119), (0, 128), (0, 366), (0, 137), (0, 375), (0, 384), (0, 393), (0, 402), (0, 231), (0, 2), (0, 240), (0, 249), (0, 258), (0, 267), (0, 96), (0, 105), (0, 114), (0, 352), (0, 123), (0, 361), (0, 132), (0, 370), (0, 379), (0, 388), (0, 217), (0, 226), (0, 235), (0, 244), (0, 253), (0, 82), (0, 91), (0, 100), (0, 109), (0, 347), (0, 118), (0, 356), (0, 365), (0, 374), (0, 383), (0, 212), (0, 221), (0, 230), (0, 239), (0, 248), (0, 77), (0, 86), (0, 95), (0, 333), (0, 104), (0, 342), (0, 113), (0, 351), (0, 360), (0, 369), (0, 198), (0, 207), (0, 216), (0, 225), (0, 234), (0, 63), (0, 72), (0, 81), (0, 319), (0, 90), (0, 328), (0, 99), (0, 337), (0, 346), (0, 355), (0, 184), (0, 193), (0, 202), (0, 211), (0, 449), (0, 220), (0, 49), (0, 58), (0, 67), (0, 76), (0, 314), (0, 85), (0, 323), (0, 332), (0, 341), (0, 350), (0, 179), (0, 188), (0, 197), (0, 435), (0, 206), (0, 444), (0, 215), (0, 44), (0, 53), (0, 62), (0, 300), (0, 71), (0, 309), (0, 80), (0, 318), (0, 327), (0, 336), (0, 165), (0, 174), (0, 183), (0, 192), (0, 430), (0, 201), (0, 439), (0, 448), (0, 30), (0, 39), (0, 48), (0, 57), (0, 295), (0, 66), (0, 304), (0, 313), (0, 322), (0, 331), (0, 160), (0, 169), (0, 178), (0, 416), (0, 187), (0, 425), (0, 196), (0, 434), (0, 443), (0, 25), (0, 34), (0, 43), (0, 281), (0, 52), (0, 290), (0, 61), (0, 299), (0, 308), (0, 317), (0, 146), (0, 155), (0, 164), (0, 173), (0, 411), (0, 182), (0, 420), (0, 429), (0, 438), (0, 11), (0, 20), (0, 447), (0, 29), (0, 38), (0, 276), (0, 47), (0, 285), (0, 294), (0, 303), (0, 312), (0, 141), (0, 150), (0, 159), (0, 397), (0, 168), (0, 406), (0, 177), (0, 415), (0, 424), (0, 6), (0, 433), (0, 15), (0, 24), (0, 262), (0, 33), (0, 271), (0, 42), (0, 280), (0, 289), (0, 298), (0, 127), (0, 136), (0, 145), (0, 154), (0, 392), (0, 163), (0, 401), (0, 410), (0, 419), (0, 428), (0, 1), (0, 10), (0, 19), (0, 257), (0, 28), (0, 266), (0, 275), (0, 284), (0, 293), (0, 122), (0, 131), (0, 140), (0, 378), (0, 149), (0, 387)}",449,505125,2.872015953063965
Graph_500_15594_0,500,15594,41,"{(81, 140), (81, 91), (81, 204), (81, 152), (77, 81), (81, 332), (64, 81), (81, 347), (81, 286), (81, 292), (81, 475), (81, 115), (81, 173), (81, 298), (81, 484), (81, 182), (81, 121), (81, 127), (81, 426), (81, 185), (81, 301), (81, 136), (81, 380), (81, 145), (81, 105), (81, 465), (81, 398), (70, 81), (50, 81), (81, 489), (65, 81), (81, 376), (81, 205), (81, 333), (81, 275), (45, 81), (81, 409), (81, 354), (58, 81), (81, 485), (81, 192)}",41,41861,0.04745626449584961
Graph_500_15594_1,500,15594,40,"{(96, 345), (96, 290), (96, 110), (96, 232), (96, 351), (96, 418), (40, 96), (95, 96), (96, 119), (96, 360), (96, 494), (77, 96), (96, 137), (96, 442), (66, 96), (42, 96), (96, 216), (96, 112), (15, 96), (13, 96), (96, 414), (96, 298), (72, 96), (96, 121), (96, 263), (17, 96), (96, 215), (96, 465), (96, 163), (96, 349), (96, 413), (96, 111), (96, 245), (21, 96), (96, 318), (47, 96), (80, 96), (96, 324), (60, 96), (93, 96)}",40,40820,0.04528188705444336
Graph_500_31188_0,500,31188,99,"{(437, 452), (362, 437), (417, 437), (56, 437), (177, 437), (166, 437), (243, 437), (432, 437), (179, 437), (234, 437), (368, 437), (437, 454), (117, 437), (194, 437), (339, 437), (328, 437), (22, 437), (262, 437), (396, 437), (90, 437), (145, 437), (222, 437), (437, 447), (211, 437), (213, 437), (224, 437), (347, 437), (334, 437), (413, 437), (424, 437), (107, 437), (1, 437), (437, 440), (122, 437), (437, 449), (230, 437), (437, 442), (388, 437), (437, 451), (337, 437), (392, 437), (20, 437), (97, 437), (152, 437), (273, 437), (416, 437), (405, 437), (365, 437), (182, 437), (226, 437), (237, 437), (303, 437), (292, 437), (250, 437), (305, 437), (384, 437), (27, 437), (146, 437), (201, 437), (401, 437), (84, 437), (172, 437), (150, 437), (271, 437), (361, 437), (55, 437), (414, 437), (374, 437), (418, 437), (246, 437), (30, 437), (437, 489), (74, 437), (402, 437), (195, 437), (285, 437), (406, 437), (87, 437), (364, 437), (419, 437), (23, 437), (437, 491), (170, 437), (370, 437), (53, 437), (132, 437), (176, 437), (187, 437), (242, 437), (387, 437), (136, 437), (437, 459), (160, 437), (138, 437), (215, 437), (437, 495), (259, 437), (32, 437), (219, 437)}",99,103950,0.20838427543640137
Graph_500_31188_1,500,31188,93,"{(58, 239), (69, 239), (239, 476), (71, 239), (20, 239), (239, 277), (141, 239), (231, 239), (239, 396), (152, 239), (239, 405), (239, 469), (239, 478), (189, 239), (61, 239), (239, 364), (131, 239), (239, 400), (67, 239), (89, 239), (144, 239), (239, 302), (239, 366), (239, 430), (236, 239), (84, 239), (161, 239), (239, 393), (42, 239), (239, 304), (239, 368), (239, 313), (202, 239), (239, 496), (239, 450), (191, 239), (19, 239), (239, 324), (239, 388), (142, 239), (47, 239), (239, 281), (102, 239), (239, 308), (239, 372), (239, 491), (239, 317), (239, 381), (115, 239), (194, 239), (238, 239), (239, 347), (239, 246), (66, 239), (222, 239), (176, 239), (239, 374), (26, 239), (136, 239), (239, 340), (239, 404), (94, 239), (138, 239), (149, 239), (228, 239), (239, 431), (239, 440), (34, 239), (111, 239), (239, 397), (239, 241), (239, 433), (239, 497), (179, 239), (234, 239), (218, 239), (239, 399), (239, 344), (239, 408), (239, 362), (196, 239), (156, 239), (145, 239), (239, 264), (239, 328), (239, 282), (239, 465), (239, 291), (239, 410), (213, 239), (239, 483), (1, 239), (175, 239)}",93,97371,0.19968628883361816
