graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_400_79800_1,400,79800,399,"{(186, 397), (197, 397), (23, 397), (12, 397), (265, 397), (254, 397), (148, 397), (227, 397), (216, 397), (361, 397), (110, 397), (284, 397), (295, 397), (167, 397), (178, 397), (189, 397), (323, 397), (72, 397), (246, 397), (380, 397), (391, 397), (151, 397), (129, 397), (140, 397), (285, 397), (208, 397), (342, 397), (353, 397), (364, 397), (91, 397), (102, 397), (25, 397), (159, 397), (170, 397), (304, 397), (315, 397), (64, 397), (53, 397), (372, 397), (383, 397), (132, 397), (121, 397), (277, 397), (26, 397), (15, 397), (345, 397), (334, 397), (94, 397), (83, 397), (219, 397), (307, 397), (45, 397), (56, 397), (34, 397), (276, 397), (181, 397), (113, 397), (18, 397), (7, 397), (238, 397), (260, 397), (249, 397), (394, 397), (143, 397), (75, 397), (200, 397), (211, 397), (222, 397), (356, 397), (279, 397), (17, 397), (162, 397), (173, 397), (397, 398), (241, 397), (230, 397), (375, 397), (386, 397), (135, 397), (124, 397), (192, 397), (203, 397), (348, 397), (337, 397), (86, 397), (97, 397), (231, 397), (9, 397), (154, 397), (165, 397), (299, 397), (310, 397), (48, 397), (367, 397), (378, 397), (116, 397), (127, 397), (105, 397), (261, 397), (10, 397), (184, 397), (318, 397), (329, 397), (340, 397), (89, 397), (67, 397), (78, 397), (214, 397), (146, 397), (40, 397), (29, 397), (271, 397), (359, 397), (108, 397), (2, 397), (244, 397), (233, 397), (59, 397), (70, 397), (301, 397), (195, 397), (206, 397), (263, 397), (274, 397), (157, 397), (168, 397), (302, 397), (51, 397), (225, 397), (236, 397), (370, 397), (381, 397), (119, 397), (264, 397), (42, 397), (187, 397), (198, 397), (176, 397), (332, 397), (321, 397), (81, 397), (255, 397), (389, 397), (4, 397), (160, 397), (138, 397), (149, 397), (294, 397), (283, 397), (32, 397), (43, 397), (217, 397), (362, 397), (351, 397), (100, 397), (111, 397), (256, 397), (5, 397), (179, 397), (313, 397), (324, 397), (62, 397), (73, 397), (130, 397), (35, 397), (24, 397), (13, 397), (266, 397), (343, 397), (92, 397), (228, 397), (239, 397), (373, 397), (122, 397), (54, 397), (296, 397), (190, 397), (335, 397), (269, 397), (247, 397), (258, 397), (392, 397), (141, 397), (152, 397), (326, 397), (209, 397), (220, 397), (354, 397), (365, 397), (103, 397), (114, 397), (288, 397), (37, 397), (171, 397), (182, 397), (327, 397), (316, 397), (65, 397), (76, 397), (250, 397), (384, 397), (395, 397), (144, 397), (133, 397), (278, 397), (289, 397), (27, 397), (201, 397), (357, 397), (346, 397), (106, 397), (84, 397), (95, 397), (163, 397), (297, 397), (308, 397), (319, 397), (46, 397), (57, 397), (68, 397), (193, 397), (376, 397), (125, 397), (19, 397), (8, 397), (30, 397), (338, 397), (87, 397), (212, 397), (223, 397), (49, 397), (38, 397), (280, 397), (291, 397), (174, 397), (185, 397), (242, 397), (253, 397), (387, 397), (136, 397), (147, 397), (204, 397), (215, 397), (349, 397), (360, 397), (98, 397), (272, 397), (21, 397), (177, 397), (166, 397), (155, 397), (311, 397), (60, 397), (234, 397), (368, 397), (379, 397), (390, 397), (117, 397), (128, 397), (139, 397), (273, 397), (22, 397), (196, 397), (330, 397), (341, 397), (352, 397), (90, 397), (101, 397), (79, 397), (158, 397), (303, 397), (292, 397), (314, 397), (52, 397), (41, 397), (371, 397), (109, 397), (120, 397), (14, 397), (3, 397), (245, 397), (322, 397), (333, 397), (71, 397), (82, 397), (218, 397), (207, 397), (33, 397), (44, 397), (275, 397), (286, 397), (169, 397), (226, 397), (237, 397), (248, 397), (382, 397), (131, 397), (63, 397), (305, 397), (188, 397), (199, 397), (210, 397), (344, 397), (93, 397), (267, 397), (16, 397), (150, 397), (161, 397), (172, 397), (306, 397), (55, 397), (229, 397), (363, 397), (374, 397), (385, 397), (397, 399), (123, 397), (112, 397), (257, 397), (268, 397), (6, 397), (180, 397), (191, 397), (325, 397), (336, 397), (74, 397), (85, 397), (393, 397), (142, 397), (153, 397), (287, 397), (298, 397), (36, 397), (47, 397), (355, 397), (104, 397), (115, 397), (240, 397), (317, 397), (66, 397), (202, 397), (134, 397), (28, 397), (259, 397), (270, 397), (281, 397), (164, 397), (221, 397), (243, 397), (232, 397), (366, 397), (377, 397), (126, 397), (300, 397), (194, 397), (183, 397), (328, 397), (339, 397), (77, 397), (251, 397), (262, 397), (396, 397), (0, 397), (11, 397), (145, 397), (156, 397), (290, 397), (39, 397), (213, 397), (224, 397), (369, 397), (347, 397), (358, 397), (96, 397), (107, 397), (118, 397), (252, 397), (1, 397), (61, 397), (175, 397), (320, 397), (331, 397), (309, 397), (69, 397), (58, 397), (80, 397), (388, 397), (137, 397), (293, 397), (282, 397), (31, 397), (20, 397), (205, 397), (350, 397), (88, 397), (99, 397), (235, 397), (312, 397), (50, 397)}",800,800800,0.26062440872192383
Graph_450_12629_0,450,12629,36,"{(81, 323), (71, 81), (81, 140), (73, 81), (81, 152), (64, 81), (81, 283), (81, 402), (81, 280), (81, 347), (81, 115), (81, 298), (81, 121), (81, 307), (81, 127), (81, 432), (81, 429), (81, 380), (81, 145), (48, 81), (81, 447), (81, 105), (81, 398), (37, 81), (50, 81), (81, 181), (81, 129), (81, 434), (81, 306), (81, 437), (81, 333), (81, 278), (45, 81), (81, 107), (58, 81), (81, 317)}",900,306232,0.06528258323669434
Graph_450_12629_1,450,12629,40,"{(314, 354), (314, 360), (92, 314), (4, 314), (83, 314), (213, 314), (149, 314), (107, 314), (76, 314), (314, 384), (314, 448), (314, 335), (314, 344), (23, 314), (111, 314), (314, 417), (296, 314), (47, 314), (60, 314), (302, 314), (181, 314), (313, 314), (300, 314), (73, 314), (106, 314), (178, 314), (150, 314), (183, 314), (280, 314), (306, 314), (238, 314), (141, 314), (264, 314), (218, 314), (314, 385), (262, 314), (295, 314), (297, 314), (26, 314), (211, 314)}",1800,612914,0.1376814842224121
Graph_450_25257_0,450,25257,83,"{(81, 140), (73, 81), (22, 81), (81, 112), (81, 432), (81, 142), (81, 206), (81, 325), (81, 398), (81, 105), (37, 81), (81, 352), (81, 434), (81, 263), (81, 153), (14, 81), (81, 235), (81, 354), (81, 409), (58, 81), (71, 81), (81, 283), (81, 402), (81, 347), (81, 121), (81, 194), (81, 203), (48, 81), (81, 331), (81, 404), (50, 81), (81, 178), (81, 123), (81, 306), (81, 388), (81, 333), (81, 278), (81, 406), (81, 107), (51, 81), (81, 116), (81, 317), (81, 445), (81, 271), (81, 335), (81, 408), (81, 301), (81, 127), (81, 429), (81, 319), (81, 145), (81, 447), (59, 81), (81, 166), (81, 111), (81, 129), (81, 131), (81, 323), (81, 152), (64, 81), (81, 280), (81, 106), (81, 115), (81, 298), (81, 307), (0, 81), (66, 81), (81, 380), (81, 389), (81, 154), (81, 282), (81, 181), (81, 309), (32, 81), (81, 437), (81, 382), (81, 446), (81, 211), (81, 275), (81, 339), (45, 81), (81, 403), (81, 348)}",900,407256,0.1252148151397705
Graph_450_25257_1,450,25257,86,"{(35, 143), (35, 88), (35, 216), (35, 161), (35, 179), (35, 298), (35, 426), (35, 264), (35, 337), (35, 163), (35, 282), (35, 355), (35, 421), (35, 366), (14, 35), (35, 149), (35, 387), (35, 332), (35, 277), (16, 35), (35, 396), (35, 252), (35, 87), (35, 444), (35, 270), (35, 334), (35, 398), (35, 126), (35, 318), (35, 144), (35, 391), (35, 336), (35, 345), (35, 46), (35, 55), (12, 35), (35, 64), (35, 247), (35, 73), (35, 311), (27, 35), (35, 256), (35, 274), (25, 35), (35, 283), (29, 35), (35, 411), (35, 240), (35, 185), (35, 304), (35, 249), (35, 368), (35, 267), (35, 331), (35, 50), (35, 59), (35, 297), (4, 35), (35, 68), (35, 379), (35, 205), (35, 98), (35, 235), (35, 70), (35, 189), (35, 363), (35, 427), (35, 372), (35, 100), (35, 219), (35, 109), (35, 301), (35, 127), (35, 255), (35, 374), (35, 438), (0, 35), (35, 221), (35, 47), (35, 56), (35, 422), (35, 248), (35, 257), (35, 385), (35, 287), (35, 406)}",1350,611109,0.14615106582641602
Graph_450_50513_0,450,50513,175,"{(189, 265), (189, 274), (189, 338), (189, 402), (171, 189), (189, 356), (10, 189), (189, 420), (65, 189), (76, 189), (189, 374), (63, 189), (189, 203), (189, 267), (133, 189), (189, 340), (189, 285), (189, 404), (189, 294), (148, 189), (189, 303), (189, 431), (189, 196), (95, 189), (189, 260), (172, 189), (189, 324), (189, 269), (189, 214), (189, 278), (189, 397), (189, 223), (189, 342), (189, 287), (189, 232), (189, 296), (189, 415), (108, 189), (46, 189), (57, 189), (189, 317), (72, 189), (189, 262), (189, 326), (189, 390), (4, 189), (125, 189), (180, 189), (189, 408), (85, 189), (151, 189), (140, 189), (189, 246), (189, 200), (189, 383), (87, 189), (142, 189), (189, 447), (189, 392), (189, 218), (36, 189), (102, 189), (189, 346), (49, 189), (38, 189), (104, 189), (159, 189), (189, 202), (189, 440), (189, 266), (189, 211), (119, 189), (189, 449), (189, 394), (174, 189), (189, 275), (189, 284), (189, 412), (11, 189), (66, 189), (121, 189), (189, 241), (176, 189), (189, 250), (189, 314), (189, 259), (189, 378), (189, 204), (189, 442), (189, 387), (189, 332), (189, 396), (189, 405), (28, 189), (94, 189), (83, 189), (160, 189), (149, 189), (189, 234), (43, 189), (189, 362), (164, 189), (189, 371), (189, 261), (189, 325), (189, 444), (189, 334), (34, 189), (45, 189), (56, 189), (111, 189), (177, 189), (5, 189), (189, 227), (126, 189), (189, 236), (189, 355), (189, 245), (189, 364), (189, 190), (189, 373), (189, 199), (189, 318), (7, 189), (117, 189), (139, 189), (189, 446), (143, 189), (130, 189), (189, 357), (189, 421), (35, 189), (24, 189), (79, 189), (90, 189), (145, 189), (156, 189), (189, 366), (189, 430), (39, 189), (189, 329), (189, 448), (158, 189), (189, 222), (189, 350), (189, 414), (162, 189), (189, 359), (189, 249), (122, 189), (189, 322), (54, 189), (189, 215), (14, 189), (80, 189), (189, 352), (189, 416), (189, 251), (189, 370), (189, 434), (82, 189), (189, 379), (137, 189), (189, 208), (189, 272), (189, 281), (189, 244), (189, 308), (154, 189), (165, 189), (189, 372), (189, 427), (189, 436), (48, 189), (169, 189)}",900,609304,0.1589674949645996
Graph_450_50513_1,450,50513,195,"{(243, 300), (243, 364), (243, 309), (243, 373), (243, 318), (75, 243), (243, 382), (243, 391), (24, 243), (11, 243), (90, 243), (13, 243), (156, 243), (243, 336), (243, 400), (39, 243), (243, 293), (243, 366), (243, 311), (213, 243), (243, 256), (243, 375), (41, 243), (52, 243), (96, 243), (243, 265), (118, 243), (243, 329), (175, 243), (241, 243), (243, 359), (3, 243), (69, 243), (80, 243), (124, 243), (135, 243), (243, 423), (243, 432), (190, 243), (243, 322), (243, 441), (243, 386), (243, 331), (31, 243), (7, 243), (141, 243), (231, 243), (243, 416), (218, 243), (243, 434), (205, 243), (243, 443), (9, 243), (99, 243), (154, 243), (209, 243), (48, 243), (243, 345), (243, 290), (243, 354), (243, 299), (243, 418), (243, 363), (243, 427), (243, 372), (37, 243), (182, 243), (171, 243), (226, 243), (10, 243), (65, 243), (76, 243), (243, 274), (243, 338), (243, 347), (89, 243), (243, 301), (144, 243), (243, 365), (78, 243), (243, 246), (243, 429), (243, 438), (214, 243), (201, 243), (243, 276), (29, 243), (16, 243), (243, 404), (150, 243), (161, 243), (243, 294), (243, 413), (243, 358), (55, 243), (243, 422), (163, 243), (46, 243), (68, 243), (57, 243), (123, 243), (178, 243), (233, 243), (6, 243), (243, 287), (243, 415), (243, 360), (243, 424), (70, 243), (243, 433), (191, 243), (19, 243), (8, 243), (85, 243), (30, 243), (151, 243), (129, 243), (195, 243), (243, 280), (243, 289), (243, 408), (243, 353), (63, 243), (153, 243), (91, 243), (157, 243), (212, 243), (243, 255), (243, 319), (243, 392), (38, 243), (49, 243), (243, 282), (243, 401), (170, 243), (243, 346), (236, 243), (225, 243), (53, 243), (119, 243), (243, 419), (174, 243), (185, 243), (243, 312), (243, 257), (121, 243), (132, 243), (187, 243), (243, 385), (243, 449), (176, 243), (198, 243), (26, 243), (15, 243), (243, 284), (81, 243), (243, 339), (243, 421), (134, 243), (83, 243), (94, 243), (215, 243), (243, 259), (243, 378), (43, 243), (243, 442), (164, 243), (243, 332), (243, 277), (243, 396), (243, 341), (243, 350), (243, 414), (56, 243), (21, 243), (100, 243), (177, 243), (166, 243), (232, 243), (5, 243), (60, 243), (243, 435), (243, 261), (243, 380), (243, 325), (243, 444), (243, 270), (243, 389), (243, 334), (113, 243), (179, 243), (243, 398), (234, 243), (73, 243), (117, 243)}",1350,914181,0.22961115837097168
Graph_450_75769_0,450,75769,306,"{(96, 104), (96, 223), (96, 287), (25, 96), (96, 113), (96, 351), (96, 177), (96, 232), (96, 122), (96, 296), (96, 360), (96, 186), (64, 96), (96, 424), (53, 96), (96, 369), (96, 195), (96, 305), (96, 259), (96, 323), (96, 442), (96, 387), (66, 96), (42, 96), (96, 97), (96, 216), (96, 161), (96, 106), (96, 170), (2, 96), (15, 96), (96, 234), (96, 353), (96, 179), (96, 298), (96, 417), (96, 243), (96, 362), (96, 426), (96, 252), (96, 371), (96, 316), (96, 435), (96, 380), (96, 444), (96, 389), (83, 96), (94, 96), (4, 96), (96, 145), (96, 154), (43, 96), (8, 96), (96, 99), (96, 218), (96, 163), (96, 346), (96, 117), (96, 410), (96, 181), (96, 419), (96, 245), (96, 309), (96, 254), (45, 96), (34, 96), (96, 373), (96, 382), (96, 446), (5, 96), (60, 96), (96, 147), (96, 211), (96, 156), (96, 339), (96, 165), (96, 284), (96, 110), (96, 403), (96, 348), (96, 174), (96, 293), (96, 412), (96, 238), (96, 357), (62, 96), (38, 96), (96, 302), (73, 96), (96, 119), (96, 247), (96, 311), (96, 366), (96, 421), (96, 375), (77, 96), (96, 140), (96, 204), (75, 96), (96, 268), (96, 213), (96, 277), (96, 103), (35, 96), (0, 96), (79, 96), (90, 96), (96, 405), (11, 96), (24, 96), (96, 112), (96, 167), (96, 176), (96, 359), (96, 231), (96, 240), (96, 295), (96, 368), (96, 432), (96, 133), (92, 96), (96, 142), (96, 206), (41, 96), (17, 96), (96, 270), (96, 215), (96, 334), (96, 160), (96, 279), (96, 105), (96, 398), (96, 343), (96, 169), (96, 233), (96, 352), (96, 416), (96, 315), (96, 425), (96, 434), (96, 126), (96, 190), (14, 96), (96, 135), (58, 96), (69, 96), (80, 96), (96, 263), (96, 327), (96, 153), (96, 98), (96, 217), (96, 336), (96, 391), (96, 400), (96, 226), (96, 290), (71, 96), (82, 96), (96, 299), (96, 418), (96, 363), (18, 96), (7, 96), (96, 128), (96, 256), (96, 320), (96, 146), (96, 265), (96, 329), (96, 448), (96, 274), (96, 393), (96, 219), (9, 96), (88, 96), (96, 164), (96, 402), (96, 228), (96, 347), (96, 292), (96, 411), (96, 356), (13, 96), (96, 420), (96, 121), (96, 130), (96, 313), (96, 139), (96, 258), (96, 203), (50, 96), (61, 96), (96, 267), (96, 386), (96, 148), (96, 331), (96, 441), (96, 276), (96, 221), (65, 96), (76, 96), (96, 123), (96, 242), (96, 187), (96, 306), (96, 132), (54, 96), (96, 251), (96, 370), (67, 96), (78, 96), (89, 96), (96, 379), (96, 260), (27, 96), (96, 443), (3, 96), (96, 388), (93, 96), (96, 214), (96, 269), (96, 278), (96, 397), (96, 406), (96, 107), (96, 171), (40, 96), (16, 96), (84, 96), (95, 96), (96, 235), (96, 244), (96, 189), (96, 134), (96, 253), (96, 372), (96, 198), (96, 317), (96, 143), (96, 262), (96, 341), (96, 207), (96, 326), (96, 445), (96, 271), (96, 381), (96, 436), (96, 335), (96, 399), (96, 344), (57, 96), (33, 96), (46, 96), (68, 96), (96, 100), (96, 109), (96, 173), (96, 118), (72, 96), (96, 237), (96, 301), (96, 246), (96, 365), (96, 310), (96, 429), (96, 255), (96, 374), (96, 200), (70, 96), (96, 136), (96, 264), (96, 438), (96, 209), (96, 447), (30, 96), (96, 392), (74, 96), (85, 96), (96, 401), (96, 102), (96, 166), (96, 111), (96, 230), (96, 175), (96, 358), (87, 96), (96, 422), (96, 248), (96, 367), (96, 193), (96, 312), (96, 431), (96, 257), (96, 303), (47, 96), (36, 96), (96, 440), (96, 202), (96, 385), (96, 266), (96, 330), (96, 321), (96, 376), (96, 394), (51, 96)}",900,811352,0.22210144996643066
Graph_450_75769_1,450,75769,309,"{(201, 386), (201, 395), (201, 413), (180, 201), (191, 201), (74, 201), (85, 201), (201, 251), (201, 260), (201, 269), (153, 201), (201, 287), (47, 201), (36, 201), (181, 201), (201, 381), (104, 201), (115, 201), (201, 390), (201, 399), (201, 408), (201, 246), (201, 255), (201, 282), (134, 201), (17, 201), (28, 201), (201, 367), (201, 376), (201, 385), (201, 394), (201, 232), (126, 201), (201, 250), (201, 259), (201, 268), (194, 201), (183, 201), (77, 201), (201, 353), (9, 201), (201, 371), (201, 380), (145, 201), (156, 201), (201, 389), (201, 227), (201, 245), (107, 201), (118, 201), (201, 348), (80, 201), (201, 357), (201, 366), (201, 375), (201, 384), (201, 213), (20, 201), (201, 231), (201, 249), (88, 201), (99, 201), (201, 334), (201, 343), (50, 201), (201, 361), (201, 370), (201, 208), (201, 217), (23, 201), (201, 226), (201, 235), (148, 201), (201, 329), (201, 338), (201, 347), (110, 201), (201, 356), (201, 365), (42, 201), (201, 203), (201, 230), (4, 201), (151, 201), (129, 201), (201, 315), (201, 333), (201, 342), (201, 351), (91, 201), (201, 445), (159, 201), (170, 201), (201, 216), (64, 201), (53, 201), (201, 310), (132, 201), (121, 201), (26, 201), (201, 328), (201, 337), (201, 346), (83, 201), (94, 201), (201, 202), (201, 440), (201, 211), (201, 449), (45, 201), (190, 201), (201, 305), (201, 314), (201, 323), (18, 201), (143, 201), (75, 201), (201, 435), (201, 444), (200, 201), (37, 201), (201, 300), (201, 309), (201, 318), (201, 421), (201, 430), (201, 439), (201, 448), (192, 201), (86, 201), (201, 277), (201, 313), (165, 201), (48, 201), (193, 201), (201, 398), (201, 407), (105, 201), (201, 425), (10, 201), (201, 272), (184, 201), (201, 281), (67, 201), (89, 201), (78, 201), (201, 290), (201, 299), (146, 201), (40, 201), (201, 393), (201, 402), (201, 411), (201, 420), (108, 201), (201, 258), (201, 276), (201, 294), (59, 201), (201, 379), (201, 388), (21, 201), (201, 397), (201, 406), (157, 201), (201, 253), (201, 262), (201, 271), (201, 280), (119, 201), (123, 201), (187, 201), (198, 201), (201, 383), (201, 392), (201, 401), (201, 410), (138, 201), (149, 201), (201, 239), (201, 248), (43, 201), (32, 201), (201, 257), (201, 266), (201, 275), (111, 201), (201, 369), (201, 378), (179, 201), (201, 396), (73, 201), (201, 225), (130, 201), (201, 252), (13, 201), (35, 201), (24, 201), (201, 261), (92, 201), (201, 355), (201, 373), (201, 382), (122, 201), (201, 391), (201, 220), (201, 229), (201, 238), (201, 256), (16, 201), (141, 201), (201, 341), (152, 201), (201, 350), (201, 359), (103, 201), (201, 206), (201, 215), (201, 224), (201, 233), (201, 242), (171, 201), (65, 201), (201, 345), (201, 354), (95, 201), (106, 201), (84, 201), (201, 228), (201, 237), (163, 201), (57, 201), (68, 201), (46, 201), (201, 331), (201, 340), (125, 201), (19, 201), (201, 205), (201, 214), (87, 201), (201, 308), (49, 201), (38, 201), (201, 335), (201, 344), (174, 201), (0, 201), (11, 201), (201, 447), (147, 201), (201, 303), (201, 312), (98, 201), (201, 321), (201, 339), (155, 201), (177, 201), (60, 201), (201, 424), (201, 433), (201, 204), (117, 201), (139, 201), (22, 201), (201, 289), (201, 307), (196, 201), (101, 201), (90, 201), (79, 201), (201, 325), (158, 201), (201, 419), (41, 201), (186, 201), (197, 201), (201, 437), (120, 201), (3, 201), (14, 201), (201, 302), (71, 201), (82, 201), (201, 405), (201, 423), (44, 201), (201, 441), (169, 201), (201, 270), (201, 279), (201, 288), (201, 297), (201, 306), (131, 201), (63, 201), (201, 400), (188, 201), (199, 201), (201, 418), (201, 427), (201, 436), (25, 201), (172, 201), (150, 201), (161, 201), (201, 283), (55, 201), (112, 201)}",1350,1217253,0.27721166610717773
Graph_450_101025_0,450,101025,449,"{(299, 445), (310, 445), (444, 445), (48, 445), (193, 445), (378, 445), (367, 445), (105, 445), (127, 445), (116, 445), (261, 445), (10, 445), (184, 445), (340, 445), (318, 445), (329, 445), (67, 445), (89, 445), (78, 445), (212, 445), (223, 445), (397, 445), (146, 445), (280, 445), (291, 445), (40, 445), (29, 445), (185, 445), (427, 445), (359, 445), (108, 445), (253, 445), (242, 445), (2, 445), (59, 445), (70, 445), (215, 445), (272, 445), (21, 445), (408, 445), (419, 445), (168, 445), (157, 445), (302, 445), (51, 445), (225, 445), (370, 445), (381, 445), (119, 445), (264, 445), (438, 445), (176, 445), (187, 445), (198, 445), (321, 445), (332, 445), (81, 445), (255, 445), (389, 445), (400, 445), (138, 445), (149, 445), (160, 445), (283, 445), (294, 445), (32, 445), (43, 445), (217, 445), (362, 445), (351, 445), (111, 445), (100, 445), (256, 445), (245, 445), (5, 445), (430, 445), (179, 445), (313, 445), (324, 445), (62, 445), (73, 445), (207, 445), (218, 445), (130, 445), (286, 445), (275, 445), (13, 445), (24, 445), (35, 445), (411, 445), (445, 447), (343, 445), (92, 445), (237, 445), (226, 445), (248, 445), (373, 445), (122, 445), (305, 445), (54, 445), (210, 445), (441, 445), (335, 445), (267, 445), (16, 445), (392, 445), (403, 445), (141, 445), (152, 445), (209, 445), (354, 445), (365, 445), (114, 445), (103, 445), (422, 445), (433, 445), (171, 445), (182, 445), (316, 445), (327, 445), (65, 445), (76, 445), (445, 446), (250, 445), (384, 445), (395, 445), (133, 445), (144, 445), (278, 445), (289, 445), (27, 445), (201, 445), (346, 445), (357, 445), (106, 445), (84, 445), (95, 445), (240, 445), (414, 445), (163, 445), (308, 445), (319, 445), (297, 445), (57, 445), (68, 445), (46, 445), (202, 445), (376, 445), (125, 445), (281, 445), (259, 445), (270, 445), (8, 445), (19, 445), (30, 445), (406, 445), (338, 445), (87, 445), (221, 445), (232, 445), (243, 445), (300, 445), (38, 445), (49, 445), (425, 445), (436, 445), (174, 445), (262, 445), (251, 445), (0, 445), (11, 445), (387, 445), (398, 445), (147, 445), (136, 445), (204, 445), (349, 445), (360, 445), (98, 445), (417, 445), (428, 445), (166, 445), (155, 445), (177, 445), (311, 445), (60, 445), (234, 445), (379, 445), (368, 445), (390, 445), (139, 445), (117, 445), (128, 445), (273, 445), (22, 445), (196, 445), (330, 445), (352, 445), (341, 445), (90, 445), (79, 445), (101, 445), (235, 445), (409, 445), (158, 445), (292, 445), (303, 445), (314, 445), (52, 445), (41, 445), (186, 445), (197, 445), (371, 445), (109, 445), (120, 445), (254, 445), (265, 445), (14, 445), (3, 445), (322, 445), (333, 445), (82, 445), (71, 445), (227, 445), (216, 445), (284, 445), (295, 445), (44, 445), (33, 445), (431, 445), (420, 445), (169, 445), (246, 445), (382, 445), (131, 445), (63, 445), (439, 445), (188, 445), (199, 445), (344, 445), (93, 445), (25, 445), (412, 445), (401, 445), (423, 445), (150, 445), (161, 445), (172, 445), (306, 445), (55, 445), (229, 445), (385, 445), (363, 445), (374, 445), (112, 445), (123, 445), (268, 445), (257, 445), (6, 445), (442, 445), (180, 445), (191, 445), (325, 445), (336, 445), (85, 445), (74, 445), (219, 445), (393, 445), (404, 445), (142, 445), (153, 445), (276, 445), (298, 445), (287, 445), (36, 445), (47, 445), (181, 445), (355, 445), (104, 445), (115, 445), (238, 445), (260, 445), (249, 445), (317, 445), (66, 445), (200, 445), (211, 445), (222, 445), (134, 445), (279, 445), (17, 445), (28, 445), (415, 445), (164, 445), (241, 445), (366, 445), (377, 445), (126, 445), (434, 445), (183, 445), (194, 445), (328, 445), (339, 445), (77, 445), (9, 445), (407, 445), (396, 445), (145, 445), (156, 445), (290, 445), (39, 445), (213, 445), (224, 445), (416, 445), (347, 445), (358, 445), (369, 445), (107, 445), (96, 445), (118, 445), (252, 445), (1, 445), (154, 445), (445, 449), (426, 445), (175, 445), (309, 445), (320, 445), (331, 445), (58, 445), (69, 445), (80, 445), (214, 445), (388, 445), (137, 445), (271, 445), (293, 445), (282, 445), (20, 445), (31, 445), (205, 445), (350, 445), (99, 445), (88, 445), (233, 445), (244, 445), (301, 445), (312, 445), (50, 445), (61, 445), (195, 445), (206, 445), (437, 445), (263, 445), (274, 445), (12, 445), (23, 445), (399, 445), (410, 445), (148, 445), (236, 445), (445, 448), (361, 445), (110, 445), (42, 445), (440, 445), (418, 445), (429, 445), (178, 445), (167, 445), (189, 445), (323, 445), (72, 445), (4, 445), (380, 445), (391, 445), (402, 445), (151, 445), (129, 445), (140, 445), (285, 445), (208, 445), (342, 445), (353, 445), (364, 445), (91, 445), (102, 445), (421, 445), (159, 445), (170, 445), (315, 445), (304, 445), (53, 445), (64, 445), (383, 445), (372, 445), (132, 445), (121, 445), (277, 445), (266, 445), (15, 445), (26, 445), (334, 445), (345, 445), (94, 445), (83, 445), (228, 445), (239, 445), (307, 445), (296, 445), (34, 445), (56, 445), (45, 445), (190, 445), (432, 445), (113, 445), (247, 445), (258, 445), (269, 445), (7, 445), (18, 445), (394, 445), (143, 445), (326, 445), (75, 445), (220, 445), (356, 445), (288, 445), (37, 445), (413, 445), (424, 445), (435, 445), (162, 445), (173, 445), (230, 445), (375, 445), (386, 445), (124, 445), (135, 445), (443, 445), (192, 445), (203, 445), (337, 445), (348, 445), (97, 445), (86, 445), (231, 445), (405, 445), (165, 445)}",900,1013400,0.2778158187866211
